__source_file,instance,algo,algo_seed,time_limit_sec,init_heuristic,fix_policy,strong_margin,max_fix_per_round,restarts,perturb_y,ablation,UB,runtime_sec,stop_reason
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,dsatur,0,10,,,,,,,baseline,6,0.0018912181258201,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,dsatur,1,10,,,,,,,baseline,6,0.0016848519444465,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,dsatur,2,10,,,,,,,baseline,6,0.0016716942191123,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,slo,0,10,,,,,,,baseline,6,0.0008120983839035,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,slo,1,10,,,,,,,baseline,6,0.0007767602801322,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,slo,2,10,,,,,,,baseline,6,0.0007890164852142,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,iterlp2_full,0,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,full,6,10.194656066596508,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,iterlp2_full,1,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,full,6,10.573778331279756,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,myciel5,iterlp2_full,2,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,full,6,10.348558612167835,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,0,3,,,,,,,baseline,92,0.4074793308973312,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,0,3,,,,,,,baseline,96,0.0746945068240165,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,22.3386242762208,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,0,3,,,,,,,baseline,92,0.406495913863182,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,0,3,,,,,,,baseline,96,0.0761527270078659,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,21.887541957199574,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,0,3,,,,,,,baseline,92,0.7141140922904015,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,0,3,,,,,,,baseline,96,0.1302548721432685,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,38.75908762961626,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,0,3,,,,,,,baseline,92,0.9095845445990562,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,0,3,,,,,,,baseline,96,0.1542760804295539,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,46.026148445904255,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,0,3,,,,,,,baseline,92,0.8317125514149666,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,0,3,,,,,,,baseline,96,0.1516709327697754,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,1,3,,,,,,,baseline,92,0.4001375064253807,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,1,3,,,,,,,baseline,96,0.0735945552587509,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,21.931693255901337,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,1,3,,,,,,,baseline,92,0.4016086235642433,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,1,3,,,,,,,baseline,96,0.0732748731970787,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,21.925106063485146,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,1,3,,,,,,,baseline,92,0.9571335837244987,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,1,3,,,,,,,baseline,96,0.1769111007452011,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,48.99196898937225,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,1,3,,,,,,,baseline,92,0.7190990298986435,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,1,3,,,,,,,baseline,96,0.1370338052511215,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,47.67212025821209,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,1,3,,,,,,,baseline,92,0.7048228457570076,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,1,3,,,,,,,baseline,96,0.1322083920240402,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,2,3,,,,,,,baseline,92,0.4115478917956352,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,2,3,,,,,,,baseline,96,0.0746459662914276,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,22.107715293765068,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,2,3,,,,,,,baseline,92,0.4682327210903168,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,2,3,,,,,,,baseline,96,0.0849949717521667,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,22.405922047793865,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,2,3,,,,,,,baseline,92,0.7275510504841805,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,2,3,,,,,,,baseline,96,0.1270395368337631,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,34.12970831990242,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,2,3,,,,,,,baseline,92,0.9208080545067788,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,2,3,,,,,,,baseline,96,0.1599038690328598,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,41.52022827416658,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,2,3,,,,,,,baseline,92,0.8482170030474663,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,2,3,,,,,,,baseline,96,0.1499584391713142,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,3,3,,,,,,,baseline,92,0.9773809537291528,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,3,3,,,,,,,baseline,96,0.1741973012685775,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,3,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,42.3479518443346,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,3,3,,,,,,,baseline,92,0.7332735061645508,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,3,3,,,,,,,baseline,96,0.1327713057398796,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,3,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,33.308543153107166,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,3,3,,,,,,,baseline,92,0.7141363993287086,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,3,3,,,,,,,baseline,96,0.1282224655151367,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,4,3,,,,,,,baseline,92,0.4151023551821708,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,4,3,,,,,,,baseline,96,0.0731210112571716,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,22.1133933365345,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,4,3,,,,,,,baseline,92,0.7285316437482834,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,4,3,,,,,,,baseline,96,0.1290251314640045,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,34.028860323131084,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,4,3,,,,,,,baseline,92,0.9197630435228348,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,4,3,,,,,,,baseline,96,0.1528786793351173,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,96,41.538289092481136,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,dsatur,4,3,,,,,,,baseline,92,0.8446557372808456,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC250.9,slo,4,3,,,,,,,baseline,96,0.1497794464230537,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,0,3,,,,,,,baseline,170,3.2455504164099693,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,0,3,,,,,,,baseline,172,0.3255853876471519,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,147.05901416391134,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,0,3,,,,,,,baseline,170,8.645105049014091,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,0,3,,,,,,,baseline,172,0.6972326263785362,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,640.7693773210049,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,0,3,,,,,,,baseline,170,6.53374096006155,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,0,3,,,,,,,baseline,172,0.5405330583453178,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,0,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,257.1808582767844,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,0,3,,,,,,,baseline,170,6.113319709897041,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,0,3,,,,,,,baseline,172,0.5352531969547272,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,1,3,,,,,,,baseline,170,3.277980200946331,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,1,3,,,,,,,baseline,172,0.3286987841129303,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,145.85353273898363,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,1,3,,,,,,,baseline,170,2.964271552860737,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,1,3,,,,,,,baseline,172,0.300243929028511,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,1,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,131.17475998401642,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,1,3,,,,,,,baseline,170,3.496051140129566,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,1,3,,,,,,,baseline,172,0.3477877676486969,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,2,3,,,,,,,baseline,170,8.797119438648224,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,2,3,,,,,,,baseline,172,0.7019914835691452,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,656.4645229652524,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,2,3,,,,,,,baseline,170,6.619724981486797,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,2,3,,,,,,,baseline,172,0.5407880544662476,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,2,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,253.1617638990283,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,2,3,,,,,,,baseline,170,6.079895779490471,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,2,3,,,,,,,baseline,172,0.5357018038630486,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,3,3,,,,,,,baseline,170,8.35310347378254,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,3,3,,,,,,,baseline,172,0.7144878059625626,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,3,3,,,,,,,baseline,170,5.594169706106186,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,3,3,,,,,,,baseline,172,0.4947590157389641,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,4,3,,,,,,,baseline,170,5.848156400024891,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,4,3,,,,,,,baseline,172,0.5354887172579765,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,146.98893705755472,time_limit
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,dsatur,4,3,,,,,,,baseline,170,7.553655661642551,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,slo,4,3,,,,,,,baseline,172,0.6970494985580444,baseline
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/_merged/merged_schema_74a81e418f_cols26_files72.csv,DSJC500.9,iterlp2_full,4,3,smallest_last,prefix_shrink+rounded_support,0.25,5,4,1e-06,full,172,185.8368085026741,time_limit
