__source_file,instance,family,n,m,density,avg_deg,algo,algo_seed,time_limit_sec,init_heuristic,fix_policy,strong_margin,max_fix_per_round,restarts,perturb_y,LB,UB,gap,feasible,conflicts,runtime_sec,iters,stop_reason,best_time_sec,best_round,ablation,UB_mean,UB_min,best_time_mean_sec,runs,runtime_mean_sec
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/dimacs_all_safe_summary.csv,myciel6,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,7.0,7,0.008484400000270398,1,0.008484400000270398
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/dimacs_all_safe_summary.csv,myciel6,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,7.0,7,0.0,1,300.5218157070003
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/dimacs_all_safe_summary.csv,myciel6,,,,,,slo,,,,,,,,,,,,,,,,,,,,7.0,7,0.0021176999998715473,1,0.0021176999998715473
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/dimacs_all_safe_summary.csv,myciel7,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,8.0,8,0.04239249900001596,1,0.04239249900001596
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/dimacs_all_safe_summary.csv,myciel7,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,8.0,8,0.0,1,302.0608118549999
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/dimacs_all_safe_summary.csv,myciel7,,,,,,slo,,,,,,,,,,,,,,,,,,,,8.0,8,0.0054570000002058805,1,0.0054570000002058805
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,dsatur,0,6000,,,,,,,41,65,24,True,0,0.5269522741436958,0,baseline,0.5269522741436958,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,dsatur,1,6000,,,,,,,41,65,24,True,0,0.5249462723731995,0,baseline,0.5249462723731995,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,dsatur,2,6000,,,,,,,41,65,24,True,0,0.5271767303347588,0,baseline,0.5271767303347588,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,slo,0,6000,,,,,,,41,65,24,True,0,0.02823663502931595,0,baseline,0.02823663502931595,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,slo,1,6000,,,,,,,41,65,24,True,0,0.027732349932193756,0,baseline,0.027732349932193756,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,slo,2,6000,,,,,,,41,65,24,True,0,0.027270600199699402,0,baseline,0.027270600199699402,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,iterlp2_full,0,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,41,65,24,True,0,6114.099357716739,12,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,iterlp2_full,1,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,41,65,24,True,0,6148.760307528079,12,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_runs_3077179.csv,fpsol2.i.1,dimacs,496,11654,0.09493320299771912,46.99193548387097,iterlp2_full,2,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,41,65,24,True,0,6133.800585106015,12,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_summary_3077179.csv,fpsol2.i.1,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,65.0,65,0.526358425617218,3,0.526358425617218
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_summary_3077179.csv,fpsol2.i.1,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,65.0,65,0.0,3,6132.220083450277
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_fpsol2.i.1_summary_3077179.csv,fpsol2.i.1,,,,,,slo,,,,,,,,,,,,,,,,,,,,65.0,65,0.027746528387069702,3,0.027746528387069702
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,dsatur,0,6000,,,,,,,35,54,19,True,0,1.5194549262523651,0,baseline,1.5194549262523651,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,dsatur,1,6000,,,,,,,35,54,19,True,0,1.5102141052484512,0,baseline,1.5102141052484512,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,dsatur,2,6000,,,,,,,35,54,19,True,0,1.5178156942129135,0,baseline,1.5178156942129135,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,slo,0,6000,,,,,,,35,54,19,True,0,0.0497298464179039,0,baseline,0.0497298464179039,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,slo,1,6000,,,,,,,35,54,19,True,0,0.04750877618789673,0,baseline,0.04750877618789673,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,slo,2,6000,,,,,,,35,54,19,True,0,0.05182214081287384,0,baseline,0.05182214081287384,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,iterlp2_full,0,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,35,54,19,True,0,7137.239753067493,6,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,iterlp2_full,1,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,35,54,19,True,0,7154.404541373253,6,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_runs_3077179.csv,inithx.i.1,dimacs,864,18707,0.050177567486373975,43.30324074074074,iterlp2_full,2,6000,smallest_last,prefix_shrink+rounded_support,0.25,30,32,1e-06,35,54,19,True,0,6013.574489168823,5,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_summary_3077179.csv,inithx.i.1,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,54.0,54,1.5158282419045765,3,1.5158282419045765
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_summary_3077179.csv,inithx.i.1,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,54.0,54,0.0,3,6768.406261203189
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/final_medium_inithx.i.1_summary_3077179.csv,inithx.i.1,,,,,,slo,,,,,,,,,,,,,,,,,,,,54.0,54,0.04968692113955816,3,0.04968692113955816
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,dsatur,0,10,,,,,,,2,4,2,True,0,0.00030556321144104004,0,baseline,0.00030556321144104004,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,dsatur,1,10,,,,,,,2,4,2,True,0,0.0001313909888267517,0,baseline,0.0001313909888267517,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,dsatur,2,10,,,,,,,2,4,2,True,0,0.00010720640420913696,0,baseline,0.00010720640420913696,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,slo,0,10,,,,,,,2,4,2,True,0,0.00022591650485992432,0,baseline,0.00022591650485992432,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,slo,1,10,,,,,,,2,4,2,True,0,0.0001356080174446106,0,baseline,0.0001356080174446106,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,slo,2,10,,,,,,,2,4,2,True,0,0.00012522190809249878,0,baseline,0.00012522190809249878,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,iterlp2_full,0,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,4,2,True,0,1.8089423924684525,9,stalled_at_K_eq_ceil_zLP,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,iterlp2_full,1,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,4,2,True,0,1.7411962673068047,9,stalled_at_K_eq_ceil_zLP,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_runs_3077167.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,iterlp2_full,2,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,4,2,True,0,1.775933876633644,9,stalled_at_K_eq_ceil_zLP,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_summary_3077167.csv,myciel3,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,4.0,4,0.00018138686815897623,3,0.00018138686815897623
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_summary_3077167.csv,myciel3,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,4.0,4,0.0,3,1.7753575121363003
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel3_summary_3077167.csv,myciel3,,,,,,slo,,,,,,,,,,,,,,,,,,,,4.0,4,0.00016224881013234457,3,0.00016224881013234457
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,dsatur,0,10,,,,,,,2,5,3,True,0,0.0005917549133300781,0,baseline,0.0005917549133300781,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,dsatur,1,10,,,,,,,2,5,3,True,0,0.00040112435817718506,0,baseline,0.00040112435817718506,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,dsatur,2,10,,,,,,,2,5,3,True,0,0.00039931386709213257,0,baseline,0.00039931386709213257,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,slo,0,10,,,,,,,2,5,3,True,0,0.0003320947289466858,0,baseline,0.0003320947289466858,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,slo,1,10,,,,,,,2,5,3,True,0,0.0002828165888786316,0,baseline,0.0002828165888786316,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,slo,2,10,,,,,,,2,5,3,True,0,0.00029083341360092163,0,baseline,0.00029083341360092163,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,iterlp2_full,0,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,5,3,True,0,10.289728000760078,29,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,iterlp2_full,1,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,5,3,True,0,10.207233421504498,30,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_runs_3077167.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,iterlp2_full,2,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,5,3,True,0,10.219344578683376,31,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_summary_3077167.csv,myciel4,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,5.0,5,0.0004640643795331319,3,0.0004640643795331319
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_summary_3077167.csv,myciel4,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,5.0,5,0.0,3,10.23876866698265
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel4_summary_3077167.csv,myciel4,,,,,,slo,,,,,,,,,,,,,,,,,,,,5.0,5,0.000301914910475413,3,0.000301914910475413
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,dsatur,0,10,,,,,,,2,6,4,True,0,0.00189121812582016,0,baseline,0.00189121812582016,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,dsatur,1,10,,,,,,,2,6,4,True,0,0.0016848519444465637,0,baseline,0.0016848519444465637,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,dsatur,2,10,,,,,,,2,6,4,True,0,0.0016716942191123962,0,baseline,0.0016716942191123962,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,slo,0,10,,,,,,,2,6,4,True,0,0.0008120983839035034,0,baseline,0.0008120983839035034,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,slo,1,10,,,,,,,2,6,4,True,0,0.0007767602801322937,0,baseline,0.0007767602801322937,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,slo,2,10,,,,,,,2,6,4,True,0,0.0007890164852142334,0,baseline,0.0007890164852142334,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,iterlp2_full,0,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,6,4,True,0,10.194656066596508,15,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,iterlp2_full,1,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,6,4,True,0,10.573778331279755,14,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_runs_3077167.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,iterlp2_full,2,10,smallest_last,prefix_shrink+rounded_support,0.25,20,16,1e-06,2,6,4,True,0,10.348558612167835,15,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_summary_3077167.csv,myciel5,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,6.0,6,0.0017492547631263733,3,0.0017492547631263733
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_summary_3077167.csv,myciel5,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,6.0,6,0.0,3,10.372331003348032
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/medium_myciel5_summary_3077167.csv,myciel5,,,,,,slo,,,,,,,,,,,,,,,,,,,,6.0,6,0.0007926250497500101,3,0.0007926250497500101
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,dsatur,0,5,,,,,,,2,4,2,True,0,0.00043144822120666504,0,baseline,0.00043144822120666504,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,slo,0,5,,,,,,,2,4,2,True,0,0.0002257898449897766,0,baseline,0.0002257898449897766,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel3,dimacs,11,20,0.36363636363636365,3.6363636363636362,iterlp2_full,0,5,smallest_last,prefix_shrink+rounded_support,0.25,5,1,1e-06,2,4,2,True,0,1.7656408473849297,9,stalled_at_K_eq_ceil_zLP,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,dsatur,0,5,,,,,,,2,5,3,True,0,0.0006969422101974487,0,baseline,0.0006969422101974487,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,slo,0,5,,,,,,,2,5,3,True,0,0.00042118877172470093,0,baseline,0.00042118877172470093,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel4,dimacs,23,71,0.28063241106719367,6.173913043478261,iterlp2_full,0,5,smallest_last,prefix_shrink+rounded_support,0.25,5,1,1e-06,2,5,3,True,0,5.197818785905838,22,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,dsatur,0,5,,,,,,,2,6,4,True,0,0.002398289740085602,0,baseline,0.002398289740085602,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,slo,0,5,,,,,,,2,6,4,True,0,0.0010632872581481934,0,baseline,0.0010632872581481934,0,,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_runs_3077136.csv,myciel5,dimacs,47,236,0.2183163737280296,10.042553191489361,iterlp2_full,0,5,smallest_last,prefix_shrink+rounded_support,0.25,5,1,1e-06,2,6,4,True,0,5.169135570526123,14,time_limit,0.0,0,full,,,,,
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel3,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,4.0,4,0.00043144822120666504,1,0.00043144822120666504
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel3,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,4.0,4,0.0,1,1.7656408473849297
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel3,,,,,,slo,,,,,,,,,,,,,,,,,,,,4.0,4,0.0002257898449897766,1,0.0002257898449897766
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel4,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,5.0,5,0.0006969422101974487,1,0.0006969422101974487
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel4,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,5.0,5,0.0,1,5.197818785905838
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel4,,,,,,slo,,,,,,,,,,,,,,,,,,,,5.0,5,0.00042118877172470093,1,0.00042118877172470093
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel5,,,,,,dsatur,,,,,,,,,,,,,,,,,,,,6.0,6,0.002398289740085602,1,0.002398289740085602
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel5,,,,,,iterlp2_full,,,,,,,,,,,,,,,,,,,,6.0,6,0.0,1,5.169135570526123
/mnt/g/Nextcloud/FSU_Cloud/毕设/ILP-Algorithm-for-Graph-Colouring-Problem/results/first_medium/tiny_summary_3077136.csv,myciel5,,,,,,slo,,,,,,,,,,,,,,,,,,,,6.0,6,0.0010632872581481934,1,0.0010632872581481934
